image,DNL,D00,D10,D20,D40,strat,subset
11536,0,0,1,0,0,S0100,train
18,1,0,0,0,0,S0000,train
8406,1,0,0,0,0,S0000,train
12107,0,0,0,0,2,S0001,train
3341,0,1,1,0,0,S1100,train
5290,1,0,0,0,0,S0000,train
4466,0,2,0,0,0,S1000,train
1480,0,1,1,0,0,S1100,train
8513,1,0,0,0,0,S0000,train
2091,1,0,0,0,0,S0000,train
6773,0,1,0,0,0,S1000,train
3266,0,0,1,0,1,S0101,train
2949,0,0,1,0,0,S0100,train
5380,0,1,0,0,0,S1000,train
1903,1,0,0,0,0,S0000,train
2480,0,1,1,1,1,S1111,train
10207,0,1,0,0,1,S1001,train
7789,1,0,0,0,0,S0000,train
7117,1,0,0,0,0,S0000,train
7751,1,0,0,0,0,S0000,train
12077,1,0,0,0,0,S0000,train
8444,1,0,0,0,0,S0000,train
8288,1,0,0,0,0,S0000,train
12369,0,0,1,0,0,S0100,train
13917,0,2,0,0,0,S1000,train
3941,1,0,0,0,0,S0000,train
14966,0,0,1,0,0,S0100,train
13344,1,0,0,0,0,S0000,train
1653,0,1,1,0,0,S1100,train
11468,1,0,0,0,0,S0000,train
1883,1,0,0,0,0,S0000,train
6835,1,0,0,0,0,S0000,train
8753,1,0,0,0,0,S0000,train
12171,1,0,0,0,0,S0000,train
8174,0,0,0,1,0,S0010,train
8100,1,0,0,0,0,S0000,train
11458,1,0,0,0,0,S0000,train
9173,1,0,0,0,0,S0000,train
876,1,0,0,0,0,S0000,train
7562,0,1,0,0,0,S1000,train
11080,1,0,0,0,0,S0000,train
2147,0,0,1,0,0,S0100,train
1141,0,0,1,0,0,S0100,train
4221,1,0,0,0,0,S0000,train
6282,1,0,0,0,0,S0000,train
4812,0,0,1,0,0,S0100,train
4557,0,0,2,0,0,S0100,train
317,1,0,0,0,0,S0000,train
11702,1,0,0,0,0,S0000,train
11712,0,0,3,0,0,S0100,train
10687,1,0,0,0,0,S0000,train
2241,0,1,0,0,1,S1001,train
725,0,1,0,0,0,S1000,train
10763,0,0,0,1,0,S0010,train
2579,0,1,0,0,2,S1001,train
1879,1,0,0,0,0,S0000,train
8429,1,0,0,0,0,S0000,train
10019,0,3,0,0,3,S1001,train
1528,0,2,0,0,0,S1000,train
1050,0,1,2,0,2,S1101,train
11602,1,0,0,0,0,S0000,train
5507,0,1,1,1,0,S1110,train
8034,0,0,0,1,0,S0010,train
3905,1,0,0,0,0,S0000,train
14516,1,0,0,0,0,S0000,train
8297,1,0,0,0,0,S0000,train
115,0,1,0,0,0,S1000,train
4191,1,0,0,0,0,S0000,train
10500,1,0,0,0,0,S0000,train
4324,0,4,1,0,0,S1100,train
10375,1,0,0,0,0,S0000,train
5993,0,0,0,1,2,S0011,train
15341,0,1,0,0,0,S1000,train
10148,0,0,1,0,0,S0100,train
6193,0,0,1,0,0,S0100,train
9141,0,1,0,0,0,S1000,train
3101,0,0,1,0,0,S0100,train
7482,1,0,0,0,0,S0000,train
4895,0,1,0,0,0,S1000,train
9044,0,0,2,0,0,S0100,train
12096,0,0,0,0,1,S0001,train
6765,0,1,1,0,0,S1100,train
5926,1,0,0,0,0,S0000,train
11723,0,0,0,2,0,S0010,train
7688,1,0,0,0,0,S0000,train
7883,0,0,1,1,0,S0110,train
9571,0,0,1,0,0,S0100,train
13779,1,0,0,0,0,S0000,train
2328,1,0,0,0,0,S0000,train
9703,1,0,0,0,0,S0000,train
1169,0,0,0,2,0,S0010,train
5624,0,0,1,0,0,S0100,train
12056,1,0,0,0,0,S0000,train
2331,0,1,1,0,0,S1100,train
6085,0,0,0,0,3,S0001,train
12001,1,0,0,0,0,S0000,train
12055,0,0,0,0,1,S0001,train
8296,1,0,0,0,0,S0000,train
2821,0,1,1,0,2,S1101,train
15249,0,1,0,0,0,S1000,train
9228,0,1,0,0,0,S1000,train
8710,1,0,0,0,0,S0000,train
3099,1,0,0,0,0,S0000,train
478,0,0,2,1,4,S0111,train
527,1,0,0,0,0,S0000,train
11688,1,0,0,0,0,S0000,train
1635,1,0,0,0,0,S0000,train
10875,1,0,0,0,0,S0000,train
3031,0,1,0,0,0,S1000,train
4100,1,0,0,0,0,S0000,train
13123,0,1,1,0,0,S1100,train
12149,1,0,0,0,0,S0000,train
5513,0,1,1,1,0,S1110,train
14954,1,0,0,0,0,S0000,train
13357,0,5,0,0,0,S1000,train
159,0,0,6,1,6,S0111,train
9909,1,0,0,0,0,S0000,train
14963,1,0,0,0,0,S0000,train
7671,1,0,0,0,0,S0000,train
9457,1,0,0,0,0,S0000,train
9833,0,1,0,0,0,S1000,train
12699,0,1,0,0,0,S1000,train
13162,0,1,0,0,0,S1000,train
4094,0,0,0,0,1,S0001,train
14724,1,0,0,0,0,S0000,train
13591,0,4,0,0,0,S1000,train
5330,1,0,0,0,0,S0000,train
3784,1,0,0,0,0,S0000,train
11830,1,0,0,0,0,S0000,train
7882,0,1,1,0,0,S1100,train
5975,0,0,1,0,0,S0100,train
13213,0,3,1,0,0,S1100,train
3538,1,0,0,0,0,S0000,train
4168,0,0,1,0,1,S0101,train
705,0,0,0,0,1,S0001,train
5552,0,1,1,1,0,S1110,train
3826,1,0,0,0,0,S0000,train
2248,1,0,0,0,0,S0000,train
10944,0,0,0,1,0,S0010,train
5362,1,0,0,0,0,S0000,train
7636,0,1,0,0,0,S1000,train
11552,1,0,0,0,0,S0000,train
13714,1,0,0,0,0,S0000,train
2851,0,0,0,0,1,S0001,train
3125,1,0,0,0,0,S0000,train
6224,0,1,0,0,1,S1001,train
304,1,0,0,0,0,S0000,train
13142,0,3,0,0,0,S1000,train
7942,1,0,0,0,0,S0000,train
59,0,0,2,0,2,S0101,train
1016,0,3,0,0,5,S1001,train
12216,1,0,0,0,0,S0000,train
6342,1,0,0,0,0,S0000,train
49,0,0,0,0,1,S0001,train
14844,1,0,0,0,0,S0000,train
9296,0,1,0,0,0,S1000,train
2312,0,0,1,0,1,S0101,train
2146,0,1,3,0,0,S1100,train
12771,0,0,0,1,0,S0010,train
6767,0,1,1,0,0,S1100,train
12469,0,0,0,0,1,S0001,train
9129,0,1,0,0,0,S1000,train
13537,1,0,0,0,0,S0000,train
14972,1,0,0,0,0,S0000,train
9486,1,0,0,0,0,S0000,train
11788,1,0,0,0,0,S0000,train
12901,1,0,0,0,0,S0000,train
6967,0,1,0,0,0,S1000,train
9991,0,2,0,0,0,S1000,train
2309,1,0,0,0,0,S0000,train
12365,1,0,0,0,0,S0000,train
7923,1,0,0,0,0,S0000,train
4775,0,0,1,0,0,S0100,train
7968,1,0,0,0,0,S0000,train
10791,1,0,0,0,0,S0000,train
10758,0,0,0,2,0,S0010,train
7270,0,1,0,0,0,S1000,train
5258,0,0,2,0,0,S0100,train
12833,0,0,0,1,0,S0010,train
3522,1,0,0,0,0,S0000,train
11269,1,0,0,0,0,S0000,train
772,1,0,0,0,0,S0000,train
10743,1,0,0,0,0,S0000,train
4390,0,5,0,0,0,S1000,train
8638,0,1,1,0,0,S1100,train
13896,1,0,0,0,0,S0000,train
13312,1,0,0,0,0,S0000,train
14858,1,0,0,0,0,S0000,train
3817,1,0,0,0,0,S0000,train
9411,0,0,1,0,0,S0100,train
14890,0,2,2,0,0,S1100,train
2009,0,0,5,0,0,S0100,train
10418,1,0,0,0,0,S0000,train
1977,1,0,0,0,0,S0000,train
8233,1,0,0,0,0,S0000,train
10152,1,0,0,0,0,S0000,train
9477,1,0,0,0,0,S0000,train
6544,0,1,0,0,7,S1001,train
12628,0,1,0,0,0,S1000,train
12306,0,1,0,0,0,S1000,train
12395,1,0,0,0,0,S0000,train
2319,0,0,0,0,2,S0001,train
2491,0,1,0,0,0,S1000,train
5024,1,0,0,0,0,S0000,train
15333,1,0,0,0,0,S0000,train
174,0,0,4,0,4,S0101,train
9745,1,0,0,0,0,S0000,train
14669,1,0,0,0,0,S0000,train
10358,1,0,0,0,0,S0000,train
7939,1,0,0,0,0,S0000,train
1391,1,0,0,0,0,S0000,train
618,1,0,0,0,0,S0000,train
3355,0,0,1,0,0,S0100,train
3633,0,0,1,0,0,S0100,train
10853,1,0,0,0,0,S0000,train
6053,0,0,0,1,0,S0010,train
11316,0,0,0,2,1,S0011,train
11630,1,0,0,0,0,S0000,train
7446,1,0,0,0,0,S0000,train
11674,1,0,0,0,0,S0000,train
13420,0,1,0,0,0,S1000,train
417,1,0,0,0,0,S0000,train
10851,1,0,0,0,0,S0000,train
773,1,0,0,0,0,S0000,train
9652,1,0,0,0,0,S0000,train
4251,0,2,2,0,1,S1101,train
3043,0,0,1,0,0,S0100,train
3582,0,0,1,0,1,S0101,train
9081,0,2,0,0,0,S1000,train
5918,1,0,0,0,0,S0000,train
3972,0,1,0,0,0,S1000,train
240,1,0,0,0,0,S0000,train
299,0,2,0,0,0,S1000,train
15114,0,1,0,0,0,S1000,train
11371,0,0,0,2,1,S0011,train
6910,1,0,0,0,0,S0000,train
5529,0,1,1,1,0,S1110,train
12166,1,0,0,0,0,S0000,train
3261,0,0,2,0,1,S0101,train
11131,1,0,0,0,0,S0000,train
12580,1,0,0,0,0,S0000,train
3791,0,0,1,0,0,S0100,train
603,0,1,1,0,0,S1100,train
10042,1,0,0,0,0,S0000,train
2841,0,1,1,0,0,S1100,train
1980,1,0,0,0,0,S0000,train
14782,1,0,0,0,0,S0000,train
11059,1,0,0,0,0,S0000,train
8791,1,0,0,0,0,S0000,train
12735,0,0,0,1,0,S0010,train
3467,0,0,0,0,1,S0001,train
15401,1,0,0,0,0,S0000,train
11574,1,0,0,0,0,S0000,train
9937,0,0,1,0,0,S0100,train
7840,1,0,0,0,0,S0000,train
1208,0,1,1,1,1,S1111,train
3020,1,0,0,0,0,S0000,train
4676,1,0,0,0,0,S0000,train
908,0,2,1,0,0,S1100,train
180,1,0,0,0,0,S0000,train
6174,0,0,1,0,0,S0100,train
12114,0,0,0,0,1,S0001,train
7337,0,1,0,0,0,S1000,train
13083,0,6,1,0,0,S1100,train
2286,0,0,1,0,0,S0100,train
5238,0,0,1,0,0,S0100,train
8608,1,0,0,0,0,S0000,train
6167,1,0,0,0,0,S0000,train
15239,1,0,0,0,0,S0000,train
1270,1,0,0,0,0,S0000,train
1582,0,0,1,0,0,S0100,train
7107,0,1,1,0,0,S1100,train
4162,0,0,1,0,1,S0101,train
3910,1,0,0,0,0,S0000,train
8387,1,0,0,0,0,S0000,train
3123,1,0,0,0,0,S0000,train
6117,1,0,0,0,0,S0000,train
446,0,0,0,0,4,S0001,train
6790,1,0,0,0,0,S0000,train
320,1,0,0,0,0,S0000,train
12740,0,0,0,1,0,S0010,train
8032,1,0,0,0,0,S0000,train
8849,1,0,0,0,0,S0000,train
10843,1,0,0,0,0,S0000,train
6634,0,0,0,2,1,S0011,train
12338,1,0,0,0,0,S0000,train
10718,1,0,0,0,0,S0000,train
7525,1,0,0,0,0,S0000,train
7156,0,1,1,0,1,S1101,train
11383,0,0,0,2,1,S0011,train
5311,1,0,0,0,0,S0000,train
7035,1,0,0,0,0,S0000,train
12050,1,0,0,0,0,S0000,train
976,0,1,3,0,1,S1101,train
15393,1,0,0,0,0,S0000,train
7103,1,0,0,0,0,S0000,train
4161,0,0,1,0,1,S0101,train
10710,1,0,0,0,0,S0000,train
13506,0,1,0,0,0,S1000,train
6434,0,0,0,1,0,S0010,train
5033,0,0,1,0,0,S0100,train
14640,0,3,0,0,0,S1000,train
796,0,1,2,0,0,S1100,train
97,0,1,1,0,0,S1100,train
9361,1,0,0,0,0,S0000,train
7648,1,0,0,0,0,S0000,train
7039,1,0,0,0,0,S0000,train
6559,1,0,0,0,0,S0000,train
8107,1,0,0,0,0,S0000,train
2865,0,0,1,0,1,S0101,train
13112,0,2,1,0,0,S1100,train
2544,0,0,0,0,1,S0001,train
10523,1,0,0,0,0,S0000,train
5875,0,2,0,0,0,S1000,train
1966,1,0,0,0,0,S0000,train
8945,1,0,0,0,0,S0000,train
4310,0,2,2,0,1,S1101,train
14797,0,5,0,0,0,S1000,train
11754,1,0,0,0,0,S0000,train
3842,1,0,0,0,0,S0000,train
8716,1,0,0,0,0,S0000,train
6173,1,0,0,0,0,S0000,train
3251,0,0,6,1,0,S0110,train
523,1,0,0,0,0,S0000,train
12322,0,0,0,0,1,S0001,train
6397,1,0,0,0,0,S0000,train
10929,1,0,0,0,0,S0000,train
7911,1,0,0,0,0,S0000,train
6058,1,0,0,0,0,S0000,train
11879,1,0,0,0,0,S0000,train
8099,1,0,0,0,0,S0000,train
8846,1,0,0,0,0,S0000,train
1435,1,0,0,0,0,S0000,train
4997,1,0,0,0,0,S0000,train
12159,1,0,0,0,0,S0000,train
7707,1,0,0,0,0,S0000,train
6384,1,0,0,0,0,S0000,train
7369,1,0,0,0,0,S0000,train
8637,0,0,1,0,0,S0100,train
7764,1,0,0,0,0,S0000,train
5131,0,0,1,0,0,S0100,train
4839,1,0,0,0,0,S0000,train
7113,0,1,0,0,0,S1000,train
12942,1,0,0,0,0,S0000,train
5525,0,1,1,1,0,S1110,train
3406,1,0,0,0,0,S0000,train
12288,0,0,1,0,0,S0100,train
8787,1,0,0,0,0,S0000,train
7301,1,0,0,0,0,S0000,train
9815,0,0,0,1,0,S0010,train
15017,0,1,0,0,0,S1000,train
11006,1,0,0,0,0,S0000,train
3609,0,1,0,0,0,S1000,train
15340,1,0,0,0,0,S0000,train
10916,1,0,0,0,0,S0000,train
5869,0,1,0,0,0,S1000,train
1062,0,3,3,0,5,S1101,train
14720,0,0,1,0,0,S0100,train
3778,0,0,0,2,0,S0010,train
12605,1,0,0,0,0,S0000,train
15100,0,1,0,0,0,S1000,train
1686,0,2,0,0,0,S1000,train
15043,0,1,0,0,0,S1000,train
6716,1,0,0,0,0,S0000,train
8351,1,0,0,0,0,S0000,train
3602,0,2,0,0,1,S1001,train
6645,0,0,0,0,1,S0001,train
7215,0,1,0,0,0,S1000,train
3718,0,1,1,0,0,S1100,train
12987,1,0,0,0,0,S0000,train
7345,1,0,0,0,0,S0000,train
11246,1,0,0,0,0,S0000,train
91,1,0,0,0,0,S0000,train
9805,1,0,0,0,0,S0000,train
7565,0,1,0,0,0,S1000,train
5249,0,0,2,0,0,S0100,train
11421,1,0,0,0,0,S0000,train
10737,1,0,0,0,0,S0000,train
10314,1,0,0,0,0,S0000,train
6311,1,0,0,0,0,S0000,train
11310,0,0,0,2,1,S0011,train
13955,0,0,0,1,0,S0010,train
10714,1,0,0,0,0,S0000,train
9519,0,0,1,0,0,S0100,train
7564,0,1,0,0,0,S1000,train
15366,1,0,0,0,0,S0000,train
165,0,1,2,1,1,S1111,train
7379,1,0,0,0,0,S0000,train
5605,0,0,1,0,0,S0100,train
10080,0,1,0,0,0,S1000,train
3682,0,2,2,0,0,S1100,train
14976,0,1,3,0,0,S1100,train
11449,0,0,0,1,0,S0010,train
12965,0,0,2,0,2,S0101,train
11442,0,0,0,1,0,S0010,train
12914,0,0,2,0,1,S0101,train
1596,1,0,0,0,0,S0000,train
2632,1,0,0,0,0,S0000,train
2740,1,0,0,0,0,S0000,train
12326,1,0,0,0,0,S0000,train
9111,0,1,0,0,0,S1000,train
12439,1,0,0,0,0,S0000,train
3331,0,1,1,0,0,S1100,train
1351,1,0,0,0,0,S0000,train
13024,0,1,2,0,1,S1101,train
12169,1,0,0,0,0,S0000,train
5167,1,0,0,0,0,S0000,train
7093,0,0,1,0,0,S0100,train
9997,0,0,0,0,2,S0001,train
6120,0,0,2,0,0,S0100,train
3832,0,0,1,0,0,S0100,train
13554,1,0,0,0,0,S0000,train
11109,1,0,0,0,0,S0000,train
14634,1,0,0,0,0,S0000,train
10529,0,1,0,0,0,S1000,train
5195,0,1,1,1,0,S1110,train
1306,1,0,0,0,0,S0000,train
13838,1,0,0,0,0,S0000,train
3828,1,0,0,0,0,S0000,train
11867,1,0,0,0,0,S0000,train
3646,0,1,1,0,0,S1100,train
13880,1,0,0,0,0,S0000,train
4086,1,0,0,0,0,S0000,train
10381,1,0,0,0,0,S0000,train
3554,0,2,0,0,0,S1000,train
8080,1,0,0,0,0,S0000,train
8963,1,0,0,0,0,S0000,train
9902,1,0,0,0,0,S0000,train
9972,1,0,0,0,0,S0000,train
14518,1,0,0,0,0,S0000,train
257,1,0,0,0,0,S0000,train
1683,0,1,0,0,1,S1001,train
9780,1,0,0,0,0,S0000,train
9092,0,0,1,0,0,S0100,train
12999,0,0,1,0,0,S0100,train
4399,0,3,0,0,0,S1000,train
8983,1,0,0,0,0,S0000,train
1085,0,1,0,1,0,S1010,train
7313,0,1,0,0,0,S1000,train
10150,0,0,1,0,0,S0100,train
2855,0,1,1,0,1,S1101,train
9933,1,0,0,0,0,S0000,train
2915,0,0,1,0,0,S0100,train
12263,1,0,0,0,0,S0000,train
12586,1,0,0,0,0,S0000,train
8063,1,0,0,0,0,S0000,train
2894,1,0,0,0,0,S0000,train
14554,0,0,1,0,0,S0100,train
11425,1,0,0,0,0,S0000,train
4958,0,1,0,1,0,S1010,train
11675,0,0,0,0,3,S0001,train
889,0,0,0,0,2,S0001,train
2169,0,0,0,1,1,S0011,train
12732,1,0,0,0,0,S0000,train
14651,0,1,4,0,1,S1101,train
15097,0,1,0,0,0,S1000,train
11979,1,0,0,0,0,S0000,train
5050,0,0,2,0,0,S0100,train
2925,0,0,0,2,0,S0010,train
4801,0,0,1,0,0,S0100,train
5393,0,0,1,0,0,S0100,train
918,1,0,0,0,0,S0000,train
7922,0,0,1,0,0,S0100,train
7013,0,1,0,0,0,S1000,train
10007,0,0,0,0,5,S0001,train
6711,1,0,0,0,0,S0000,train
14859,1,0,0,0,0,S0000,train
11342,0,0,0,2,1,S0011,train
2795,0,0,1,0,0,S0100,train
837,0,0,1,0,0,S0100,train
2093,1,0,0,0,0,S0000,train
3565,0,0,0,0,1,S0001,train
9682,1,0,0,0,0,S0000,train
15204,1,0,0,0,0,S0000,train
15143,0,1,0,0,0,S1000,train
7895,1,0,0,0,0,S0000,train
6683,1,0,0,0,0,S0000,train
11301,0,0,0,0,1,S0001,train
7862,1,0,0,0,0,S0000,train
10617,1,0,0,0,0,S0000,train
4443,0,0,1,0,0,S0100,train
8578,1,0,0,0,0,S0000,train
12088,1,0,0,0,0,S0000,train
3576,1,0,0,0,0,S0000,train
4282,0,0,1,0,0,S0100,train
13376,0,4,0,1,0,S1010,train
3539,1,0,0,0,0,S0000,train
3176,1,0,0,0,0,S0000,train
2467,0,1,0,0,0,S1000,train
11143,1,0,0,0,0,S0000,train
10628,1,0,0,0,0,S0000,train
9070,0,0,1,0,7,S0101,train
13035,0,1,0,2,1,S1011,train
7470,1,0,0,0,0,S0000,train
10527,0,1,0,0,0,S1000,train
13669,0,2,0,1,0,S1010,train
11443,0,0,0,1,0,S0010,train
7309,1,0,0,0,0,S0000,train
2077,1,0,0,0,0,S0000,train
972,1,0,0,0,0,S0000,train
2410,1,0,0,0,0,S0000,train
6489,0,2,0,0,0,S1000,train
11406,1,0,0,0,0,S0000,train
12575,0,0,1,0,2,S0101,train
3819,1,0,0,0,0,S0000,train
10183,1,0,0,0,0,S0000,train
2349,0,1,0,0,0,S1000,train
10672,1,0,0,0,0,S0000,train
10745,1,0,0,0,0,S0000,train
15057,0,1,0,0,0,S1000,train
2905,1,0,0,0,0,S0000,train
12964,0,0,2,0,0,S0100,train
7394,0,1,1,0,0,S1100,train
4921,0,1,0,1,0,S1010,train
3356,1,0,0,0,0,S0000,train
6859,1,0,0,0,0,S0000,train
929,1,0,0,0,0,S0000,train
2693,1,0,0,0,0,S0000,train
6429,0,0,0,1,0,S0010,train
11373,0,0,0,2,1,S0011,train
10467,1,0,0,0,0,S0000,train
11839,1,0,0,0,0,S0000,train
3082,0,1,1,0,0,S1100,train
7132,0,1,1,0,1,S1101,train
13318,0,1,0,0,1,S1001,train
5539,0,1,1,1,0,S1110,train
12413,0,0,0,0,2,S0001,train
1152,1,0,0,0,0,S0000,train
10782,0,0,0,2,0,S0010,train
904,0,4,3,0,0,S1100,train
9346,0,0,0,1,0,S0010,train
11154,1,0,0,0,0,S0000,train
4462,0,3,5,0,3,S1101,train
12241,0,0,0,0,1,S0001,train
14619,0,2,0,0,0,S1000,train
3674,0,7,2,0,0,S1100,train
4565,0,0,2,0,0,S0100,train
3132,0,0,0,0,1,S0001,train
12505,1,0,0,0,0,S0000,train
194,1,0,0,0,0,S0000,train
9590,0,0,1,0,0,S0100,train
4010,0,0,1,0,0,S0100,train
6597,0,0,0,1,0,S0010,train
15059,0,1,0,0,0,S1000,train
13609,0,2,0,2,0,S1010,train
12563,1,0,0,0,0,S0000,train
13305,1,0,0,0,0,S0000,train
9423,1,0,0,0,0,S0000,train
6318,1,0,0,0,0,S0000,train
9574,0,2,2,0,0,S1100,train
2200,1,0,0,0,0,S0000,train
1397,0,1,0,0,0,S1000,train
2232,1,0,0,0,0,S0000,train
4807,0,0,1,0,0,S0100,train
14680,0,1,0,0,0,S1000,train
7491,1,0,0,0,0,S0000,train
11462,0,3,0,0,0,S1000,train
2061,1,0,0,0,0,S0000,train
7865,1,0,0,0,0,S0000,train
1571,1,0,0,0,0,S0000,train
3222,1,0,0,0,0,S0000,train
12760,0,0,0,1,0,S0010,train
6682,1,0,0,0,0,S0000,train
9768,0,0,3,0,2,S0101,train
9218,0,0,0,1,0,S0010,train
5947,1,0,0,0,0,S0000,train
5302,0,1,0,0,0,S1000,train
7716,1,0,0,0,0,S0000,train
2941,1,0,0,0,0,S0000,train
10635,1,0,0,0,0,S0000,train
3235,1,0,0,0,0,S0000,train
14629,1,0,0,0,0,S0000,train
14985,1,0,0,0,0,S0000,train
6799,1,0,0,0,0,S0000,train
10903,1,0,0,0,0,S0000,train
10508,1,0,0,0,0,S0000,train
4158,0,0,1,0,1,S0101,train
14818,1,0,0,0,0,S0000,train
12161,1,0,0,0,0,S0000,train
593,0,1,1,0,0,S1100,train
5998,1,0,0,0,0,S0000,train
7194,0,0,0,0,1,S0001,train
5735,0,1,0,0,0,S1000,train
1679,1,0,0,0,0,S0000,train
14552,1,0,0,0,0,S0000,train
8157,1,0,0,0,0,S0000,train
9599,1,0,0,0,0,S0000,train
10872,0,1,0,0,0,S1000,train
12063,1,0,0,0,0,S0000,train
8244,1,0,0,0,0,S0000,train
3532,1,0,0,0,0,S0000,train
8668,0,1,1,0,0,S1100,train
11562,1,0,0,0,0,S0000,train
11731,0,3,0,0,0,S1000,train
5633,1,0,0,0,0,S0000,train
4459,0,2,3,0,5,S1101,train
7059,1,0,0,0,0,S0000,train
9974,1,0,0,0,0,S0000,train
1492,0,2,0,0,0,S1000,train
9437,1,0,0,0,0,S0000,train
10538,0,1,0,0,0,S1000,train
6521,0,0,1,0,6,S0101,train
11533,0,0,1,0,0,S0100,train
12305,1,0,0,0,0,S0000,train
13036,0,3,1,1,0,S1110,train
6105,1,0,0,0,0,S0000,train
10285,1,0,0,0,0,S0000,train
8833,1,0,0,0,0,S0000,train
3987,1,0,0,0,0,S0000,train
520,1,0,0,0,0,S0000,train
2996,0,2,0,0,0,S1000,train
12967,0,1,0,0,0,S1000,train
3353,1,0,0,0,0,S0000,train
14790,0,1,1,0,0,S1100,train
13891,1,0,0,0,0,S0000,train
170,0,2,2,0,6,S1101,train
12510,1,0,0,0,0,S0000,train
6221,1,0,0,0,0,S0000,train
10807,0,0,0,2,0,S0010,train
12878,0,0,1,0,0,S0100,train
11653,0,0,0,1,0,S0010,train
4433,0,0,1,0,0,S0100,train
9201,0,2,0,0,0,S1000,train
802,0,0,2,0,4,S0101,train
12728,1,0,0,0,0,S0000,train
2962,0,1,0,0,0,S1000,train
7873,1,0,0,0,0,S0000,train
8820,1,0,0,0,0,S0000,train
841,1,0,0,0,0,S0000,train
11734,1,0,0,0,0,S0000,train
9778,1,0,0,0,0,S0000,train
9856,0,1,0,0,0,S1000,train
4594,1,0,0,0,0,S0000,train
9069,0,0,0,0,4,S0001,train
5129,0,0,1,0,0,S0100,train
14548,0,1,0,0,0,S1000,train
8097,1,0,0,0,0,S0000,train
4117,0,0,0,1,0,S0010,train
960,0,0,1,0,0,S0100,train
2948,1,0,0,0,0,S0000,train
11024,1,0,0,0,0,S0000,train
8988,1,0,0,0,0,S0000,train
3858,1,0,0,0,0,S0000,train
5386,1,0,0,0,0,S0000,train
1064,0,0,1,0,6,S0101,train
5250,0,0,2,0,0,S0100,train
4571,1,0,0,0,0,S0000,train
5932,1,0,0,0,0,S0000,train
4649,0,0,0,2,0,S0010,train
11340,0,0,0,2,1,S0011,train
5808,0,0,0,1,0,S0010,train
15153,0,1,0,0,0,S1000,train
10556,0,0,1,0,0,S0100,train
6072,1,0,0,0,0,S0000,train
4046,1,0,0,0,0,S0000,train
2387,1,0,0,0,0,S0000,train
9165,0,1,0,0,0,S1000,train
1957,1,0,0,0,0,S0000,train
11710,0,0,1,1,0,S0110,train
1032,0,2,1,0,1,S1101,train
4447,0,1,1,0,0,S1100,train
4449,1,0,0,0,0,S0000,train
10680,1,0,0,0,0,S0000,train
13581,0,0,2,0,0,S0100,train
5776,0,0,0,1,0,S0010,train
5325,1,0,0,0,0,S0000,train
1651,1,0,0,0,0,S0000,train
9650,1,0,0,0,0,S0000,train
10298,0,1,0,0,0,S1000,train
5731,1,0,0,0,0,S0000,train
7910,1,0,0,0,0,S0000,train
12955,1,0,0,0,0,S0000,train
11330,0,0,0,2,0,S0010,train
4385,0,1,0,0,0,S1000,train
3930,0,2,4,0,0,S1100,train
9010,1,0,0,0,0,S0000,train
8605,1,0,0,0,0,S0000,train
4014,1,0,0,0,0,S0000,train
13345,1,0,0,0,0,S0000,train
12067,0,1,0,0,0,S1000,train
9930,1,0,0,0,0,S0000,train
6922,1,0,0,0,0,S0000,train
6858,1,0,0,0,0,S0000,train
14857,0,0,0,0,1,S0001,train
3724,0,3,0,0,0,S1000,train
4999,1,0,0,0,0,S0000,train
6071,1,0,0,0,0,S0000,train
4683,1,0,0,0,0,S0000,train
6394,0,1,0,0,0,S1000,train
10310,1,0,0,0,0,S0000,train
6916,1,0,0,0,0,S0000,train
13398,0,5,0,1,0,S1010,train
12596,1,0,0,0,0,S0000,train
6098,0,0,0,1,3,S0011,train
838,0,0,0,0,1,S0001,train
4027,0,1,0,0,2,S1001,train
2016,1,0,0,0,0,S0000,train
1757,1,0,0,0,0,S0000,train
3738,0,0,1,0,0,S0100,train
15244,0,0,0,0,1,S0001,train
14880,0,0,1,0,0,S0100,train
551,1,0,0,0,0,S0000,train
12906,0,1,0,0,0,S1000,train
2700,1,0,0,0,0,S0000,train
14874,1,0,0,0,0,S0000,train
10411,1,0,0,0,0,S0000,train
2853,0,2,1,0,2,S1101,train
1299,0,0,0,0,1,S0001,train
6999,0,0,0,1,0,S0010,train
12571,0,0,0,0,1,S0001,train
3039,0,1,0,0,0,S1000,train
3604,0,2,0,0,0,S1000,train
8393,1,0,0,0,0,S0000,train
1575,0,0,1,0,0,S0100,train
7208,0,0,0,0,1,S0001,train
5030,0,0,1,0,0,S0100,train
2270,0,1,0,0,0,S1000,train
8484,1,0,0,0,0,S0000,train
1199,0,1,1,0,0,S1100,train
9045,0,0,2,0,0,S0100,train
630,0,0,7,0,1,S0101,train
279,1,0,0,0,0,S0000,train
12086,0,0,0,0,2,S0001,train
12225,1,0,0,0,0,S0000,train
4438,1,0,0,0,0,S0000,train
387,1,0,0,0,0,S0000,train
3468,1,0,0,0,0,S0000,train
8415,1,0,0,0,0,S0000,train
15051,0,1,0,0,0,S1000,train
13915,1,0,0,0,0,S0000,train
6989,0,1,1,0,0,S1100,train
682,0,0,0,0,1,S0001,train
10603,0,0,1,0,0,S0100,train
4828,1,0,0,0,0,S0000,train
9284,0,1,0,0,0,S1000,train
5938,0,0,0,0,1,S0001,train
8904,1,0,0,0,0,S0000,train
319,1,0,0,0,0,S0000,train
