image,DNL,D00,D10,D20,D40,strat,subset
6330,1,0,0,0,0,S0000,train
4979,0,0,1,0,0,S0100,train
4882,1,0,0,0,0,S0000,train
9571,0,0,1,0,0,S0100,train
930,0,0,1,0,0,S0100,train
5480,0,0,0,1,0,S0010,train
5713,1,0,0,0,0,S0000,train
2074,0,0,0,0,1,S0001,train
3273,0,0,2,0,0,S0100,train
6364,1,0,0,0,0,S0000,train
4443,0,0,1,0,0,S0100,train
6679,1,0,0,0,0,S0000,train
4149,0,1,0,0,0,S1000,train
371,0,0,0,0,3,S0001,train
3428,0,0,1,1,1,S0111,train
1088,0,1,0,1,0,S1010,train
7126,1,0,0,0,0,S0000,train
5698,1,0,0,0,0,S0000,train
2879,0,1,0,0,1,S1001,train
2950,0,1,0,0,0,S1000,train
9401,0,0,0,1,0,S0010,train
9618,0,1,0,1,1,S1011,train
3751,0,0,1,0,0,S0100,train
199,1,0,0,0,0,S0000,train
6141,0,0,0,1,1,S0011,train
68,0,0,2,0,2,S0101,train
8769,1,0,0,0,0,S0000,train
9275,1,0,0,0,0,S0000,train
3410,0,1,0,0,0,S1000,train
5333,1,0,0,0,0,S0000,train
4609,1,0,0,0,0,S0000,train
4164,0,0,1,0,1,S0101,train
4994,0,0,1,0,0,S0100,train
9001,0,1,0,0,0,S1000,train
3792,0,1,2,0,0,S1100,train
1490,0,0,1,0,0,S0100,train
15369,1,0,0,0,0,S0000,train
14626,0,0,1,0,0,S0100,train
8987,1,0,0,0,0,S0000,train
4379,0,0,0,0,3,S0001,train
4113,1,0,0,0,0,S0000,train
6302,0,1,1,0,1,S1101,train
1127,0,0,1,0,0,S0100,train
4644,0,0,0,1,0,S0010,train
4171,0,0,0,1,0,S0010,train
4775,0,0,1,0,0,S0100,train
6763,0,1,0,0,0,S1000,train
1677,0,0,1,0,0,S0100,train
3804,0,1,0,0,1,S1001,train
1443,0,0,1,0,0,S0100,train
6971,1,0,0,0,0,S0000,train
5069,1,0,0,0,0,S0000,train
9815,0,0,0,1,0,S0010,train
8949,1,0,0,0,0,S0000,train
5237,0,0,1,0,0,S0100,train
3742,1,0,0,0,0,S0000,train
8416,1,0,0,0,0,S0000,train
9774,0,0,1,0,0,S0100,train
414,1,0,0,0,0,S0000,train
3296,0,0,2,0,0,S0100,train
399,0,0,1,0,1,S0101,train
3128,1,0,0,0,0,S0000,train
15104,0,1,0,0,0,S1000,train
2475,0,0,1,0,0,S0100,train
9373,1,0,0,0,0,S0000,train
7937,1,0,0,0,0,S0000,train
2538,0,0,2,1,0,S0110,train
1384,0,0,0,0,2,S0001,train
3185,1,0,0,0,0,S0000,train
4352,0,0,0,1,0,S0010,train
9872,1,0,0,0,0,S0000,train
6617,0,0,1,0,1,S0101,train
9694,1,0,0,0,0,S0000,train
3866,1,0,0,0,0,S0000,train
7162,0,1,1,1,0,S1110,train
1519,0,3,1,0,0,S1100,train
2848,0,0,1,0,0,S0100,train
14560,0,1,0,0,0,S1000,train
8469,1,0,0,0,0,S0000,train
9280,0,1,0,1,0,S1010,train
3003,1,0,0,0,0,S0000,train
2008,0,0,2,0,0,S0100,train
4670,0,0,1,1,0,S0110,train
3889,0,0,0,0,2,S0001,train
3524,1,0,0,0,0,S0000,train
5554,0,1,1,1,0,S1110,train
4750,1,0,0,0,0,S0000,train
3779,1,0,0,0,0,S0000,train
15041,0,1,0,0,0,S1000,train
15098,0,1,0,0,0,S1000,train
8568,1,0,0,0,0,S0000,train
8548,1,0,0,0,0,S0000,train
3943,1,0,0,0,0,S0000,train
3677,0,2,2,0,2,S1101,train
1511,0,1,0,0,0,S1000,train
5935,0,0,0,1,0,S0010,train
9982,1,0,0,0,0,S0000,train
15099,0,1,0,0,0,S1000,train
8316,1,0,0,0,0,S0000,train
14904,1,0,0,0,0,S0000,train
4698,1,0,0,0,0,S0000,train
9648,1,0,0,0,0,S0000,train
2489,1,0,0,0,0,S0000,train
7203,1,0,0,0,0,S0000,train
8307,1,0,0,0,0,S0000,train
2257,0,0,1,0,0,S0100,train
9984,1,0,0,0,0,S0000,train
4996,0,0,1,0,0,S0100,train
7156,0,1,1,0,1,S1101,train
939,1,0,0,0,0,S0000,train
8929,1,0,0,0,0,S0000,train
3211,1,0,0,0,0,S0000,train
6898,1,0,0,0,0,S0000,train
8089,1,0,0,0,0,S0000,train
8700,1,0,0,0,0,S0000,train
14980,0,2,0,0,0,S1000,train
8890,1,0,0,0,0,S0000,train
2252,0,1,0,0,0,S1000,train
2643,0,0,1,1,0,S0110,train
8198,1,0,0,0,0,S0000,train
3954,1,0,0,0,0,S0000,train
5253,0,0,2,0,0,S0100,train
5715,1,0,0,0,0,S0000,train
7726,1,0,0,0,0,S0000,train
1864,1,0,0,0,0,S0000,train
9977,1,0,0,0,0,S0000,train
7751,1,0,0,0,0,S0000,train
1075,0,0,3,0,1,S0101,train
5795,1,0,0,0,0,S0000,train
4291,0,0,1,0,3,S0101,train
6093,1,0,0,0,0,S0000,train
6210,0,1,0,2,7,S1011,train
6589,0,1,0,0,2,S1001,train
4460,0,0,1,0,4,S0101,train
8266,1,0,0,0,0,S0000,train
1334,1,0,0,0,0,S0000,train
8170,1,0,0,0,0,S0000,train
5644,1,0,0,0,0,S0000,train
7328,0,1,0,0,0,S1000,train
6694,0,0,1,0,0,S0100,train
2385,1,0,0,0,0,S0000,train
1588,1,0,0,0,0,S0000,train
2142,0,0,0,1,0,S0010,train
1604,1,0,0,0,0,S0000,train
3976,1,0,0,0,0,S0000,train
2469,0,1,0,1,0,S1010,train
9166,0,1,0,0,0,S1000,train
14749,0,1,0,0,0,S1000,train
7187,0,2,1,0,0,S1100,train
4159,0,0,1,0,1,S0101,train
15078,0,1,0,0,0,S1000,train
6875,0,4,0,1,0,S1010,train
4109,1,0,0,0,0,S0000,train
2285,1,0,0,0,0,S0000,train
5230,0,0,1,0,0,S0100,train
1163,0,0,0,1,0,S0010,train
520,1,0,0,0,0,S0000,train
8335,1,0,0,0,0,S0000,train
15282,0,1,0,0,0,S1000,train
135,1,0,0,0,0,S0000,train
4761,0,0,1,0,0,S0100,train
4190,1,0,0,0,0,S0000,train
1782,1,0,0,0,0,S0000,train
3784,1,0,0,0,0,S0000,train
14877,0,0,1,0,0,S0100,train
3869,1,0,0,0,0,S0000,train
5781,1,0,0,0,0,S0000,train
6037,1,0,0,0,0,S0000,train
7499,1,0,0,0,0,S0000,train
5760,0,0,1,0,0,S0100,train
3085,0,1,0,0,0,S1000,train
9832,0,1,1,0,0,S1100,train
14601,0,3,0,0,0,S1000,train
2969,0,0,0,2,0,S0010,train
1761,1,0,0,0,0,S0000,train
14538,1,0,0,0,0,S0000,train
3080,0,2,0,0,0,S1000,train
8172,1,0,0,0,0,S0000,train
3323,0,1,0,0,1,S1001,train
4759,1,0,0,0,0,S0000,train
15308,1,0,0,0,0,S0000,train
1377,1,0,0,0,0,S0000,train
8432,1,0,0,0,0,S0000,train
1547,0,0,1,0,0,S0100,train
6881,1,0,0,0,0,S0000,train
5225,0,0,1,0,0,S0100,train
9710,1,0,0,0,0,S0000,train
5927,1,0,0,0,0,S0000,train
5465,0,0,1,0,0,S0100,train
2198,1,0,0,0,0,S0000,train
213,1,0,0,0,0,S0000,train
1077,0,0,2,1,0,S0110,train
9935,1,0,0,0,0,S0000,train
409,0,1,0,0,0,S1000,train
5292,1,0,0,0,0,S0000,train
9619,0,0,0,1,0,S0010,train
14774,1,0,0,0,0,S0000,train
2348,0,1,0,0,0,S1000,train
6077,1,0,0,0,0,S0000,train
1207,0,1,1,0,1,S1101,train
7196,0,1,0,0,0,S1000,train
6238,1,0,0,0,0,S0000,train
4555,0,0,1,0,0,S0100,train
7750,1,0,0,0,0,S0000,train
4858,1,0,0,0,0,S0000,train
2433,0,0,1,0,0,S0100,train
6579,0,0,2,0,5,S0101,train
9652,1,0,0,0,0,S0000,train
6861,1,0,0,0,0,S0000,train
3022,1,0,0,0,0,S0000,train
6733,1,0,0,0,0,S0000,train
9846,0,1,0,0,0,S1000,train
8526,1,0,0,0,0,S0000,train
5056,1,0,0,0,0,S0000,train
1194,1,0,0,0,0,S0000,train
1,1,0,0,0,0,S0000,train
2714,1,0,0,0,0,S0000,train
8969,1,0,0,0,0,S0000,train
700,1,0,0,0,0,S0000,train
5863,0,0,1,0,0,S0100,train
4261,0,0,1,0,0,S0100,train
9412,1,0,0,0,0,S0000,train
9395,0,0,1,0,0,S0100,train
7899,1,0,0,0,0,S0000,train
809,0,0,1,0,0,S0100,train
8294,1,0,0,0,0,S0000,train
282,1,0,0,0,0,S0000,train
486,0,0,2,1,3,S0111,train
6472,1,0,0,0,0,S0000,train
6388,1,0,0,0,0,S0000,train
1819,1,0,0,0,0,S0000,train
2713,1,0,0,0,0,S0000,train
15156,0,1,0,0,0,S1000,train
8421,1,0,0,0,0,S0000,train
1687,0,1,0,0,0,S1000,train
14868,1,0,0,0,0,S0000,train
8616,0,0,1,0,0,S0100,train
14723,0,2,1,0,0,S1100,train
7944,0,1,0,0,0,S1000,train
4344,0,1,4,0,0,S1100,train
15342,0,1,0,0,0,S1000,train
7214,0,0,1,0,0,S0100,train
9532,0,0,1,0,0,S0100,train
7599,1,0,0,0,0,S0000,train
2379,1,0,0,0,0,S0000,train
4454,0,0,2,0,0,S0100,train
8273,1,0,0,0,0,S0000,train
9365,0,2,0,0,0,S1000,train
8187,0,0,0,1,0,S0010,train
3769,0,1,0,0,0,S1000,train
4522,1,0,0,0,0,S0000,train
4627,0,0,0,1,0,S0010,train
6645,0,0,0,0,1,S0001,train
9837,0,1,0,0,0,S1000,train
7302,0,1,0,0,0,S1000,train
8157,1,0,0,0,0,S0000,train
6083,0,0,1,0,6,S0101,train
8213,1,0,0,0,0,S0000,train
9136,0,1,0,0,0,S1000,train
2704,0,0,1,0,0,S0100,train
3785,1,0,0,0,0,S0000,train
7684,1,0,0,0,0,S0000,train
1005,0,1,1,0,0,S1100,train
9482,0,0,0,1,0,S0010,train
8809,1,0,0,0,0,S0000,train
14765,1,0,0,0,0,S0000,train
8722,1,0,0,0,0,S0000,train
5589,0,1,0,0,0,S1000,train
6637,0,0,0,0,3,S0001,train
5739,0,1,0,0,0,S1000,train
693,0,0,1,0,0,S0100,train
5089,1,0,0,0,0,S0000,train
2014,1,0,0,0,0,S0000,train
6059,1,0,0,0,0,S0000,train
4862,1,0,0,0,0,S0000,train
2224,1,0,0,0,0,S0000,train
3396,0,0,1,0,0,S0100,train
215,1,0,0,0,0,S0000,train
5905,0,1,0,1,0,S1010,train
14547,0,1,0,0,0,S1000,train
119,0,0,0,0,1,S0001,train
14942,0,0,1,0,0,S0100,train
2514,0,0,0,1,0,S0010,train
3459,1,0,0,0,0,S0000,train
852,1,0,0,0,0,S0000,train
3552,0,1,0,0,0,S1000,train
9316,0,1,0,0,0,S1000,train
7600,1,0,0,0,0,S0000,train
6578,0,0,0,0,3,S0001,train
3225,1,0,0,0,0,S0000,train
1548,0,1,2,0,0,S1100,train
665,0,0,0,2,0,S0010,train
495,0,0,1,1,1,S0111,train
6281,1,0,0,0,0,S0000,train
130,1,0,0,0,0,S0000,train
6683,1,0,0,0,0,S0000,train
2199,1,0,0,0,0,S0000,train
1436,0,0,1,0,0,S0100,train
6445,0,0,0,1,0,S0010,train
4797,0,0,1,0,0,S0100,train
2777,1,0,0,0,0,S0000,train
1516,1,0,0,0,0,S0000,train
383,0,0,0,0,1,S0001,train
1366,1,0,0,0,0,S0000,train
687,0,0,0,0,1,S0001,train
2363,1,0,0,0,0,S0000,train
4619,0,0,1,0,0,S0100,train
9554,1,0,0,0,0,S0000,train
4333,0,2,2,0,0,S1100,train
5752,0,0,0,1,0,S0010,train
315,1,0,0,0,0,S0000,train
4832,0,0,0,0,1,S0001,train
1036,0,3,1,0,3,S1101,train
9168,0,1,0,0,0,S1000,train
14898,0,1,2,0,0,S1100,train
15120,0,1,0,0,0,S1000,train
3416,1,0,0,0,0,S0000,train
3155,1,0,0,0,0,S0000,train
15205,1,0,0,0,0,S0000,train
1903,1,0,0,0,0,S0000,train
5833,0,1,0,0,0,S1000,train
1477,0,3,0,0,0,S1000,train
3604,0,2,0,0,0,S1000,train
9656,1,0,0,0,0,S0000,train
9196,0,0,0,1,0,S0010,train
7316,0,1,0,0,0,S1000,train
243,1,0,0,0,0,S0000,train
15191,1,0,0,0,0,S0000,train
7935,1,0,0,0,0,S0000,train
2617,0,0,1,0,1,S0101,train
1958,1,0,0,0,0,S0000,train
6324,0,1,0,0,0,S1000,train
14787,1,0,0,0,0,S0000,train
6049,1,0,0,0,0,S0000,train
6290,1,0,0,0,0,S0000,train
3567,1,0,0,0,0,S0000,train
9031,0,1,0,0,0,S1000,train
3078,0,1,1,0,0,S1100,train
8447,1,0,0,0,0,S0000,train
515,0,0,1,3,0,S0110,train
6031,1,0,0,0,0,S0000,train
5756,0,0,0,0,2,S0001,train
1451,0,0,1,0,0,S0100,train
150,0,2,3,0,1,S1101,train
9223,0,1,0,0,0,S1000,train
6460,0,0,2,0,0,S0100,train
15247,1,0,0,0,0,S0000,train
4556,0,0,2,0,0,S0100,train
1209,0,0,1,1,0,S0110,train
9014,1,0,0,0,0,S0000,train
6125,1,0,0,0,0,S0000,train
6846,0,2,1,0,0,S1100,train
5374,1,0,0,0,0,S0000,train
8591,0,3,1,0,0,S1100,train
3010,0,0,1,0,0,S0100,train
15089,0,1,0,0,0,S1000,train
4269,0,1,0,1,0,S1010,train
9281,0,1,0,0,0,S1000,train
4577,1,0,0,0,0,S0000,train
1661,0,0,1,0,0,S0100,train
7264,1,0,0,0,0,S0000,train
7939,1,0,0,0,0,S0000,train
4400,0,0,1,0,0,S0100,train
5504,0,1,1,1,0,S1110,train
5896,1,0,0,0,0,S0000,train
7218,1,0,0,0,0,S0000,train
3707,0,5,1,0,0,S1100,train
577,0,2,1,0,0,S1100,train
9929,1,0,0,0,0,S0000,train
14823,1,0,0,0,0,S0000,train
1059,0,1,1,0,7,S1101,train
5702,1,0,0,0,0,S0000,train
15321,1,0,0,0,0,S0000,train
6212,0,0,0,0,1,S0001,train
625,0,3,5,0,0,S1100,train
2026,1,0,0,0,0,S0000,train
8738,1,0,0,0,0,S0000,train
5897,1,0,0,0,0,S0000,train
658,0,0,1,0,0,S0100,train
9035,0,1,1,0,0,S1100,train
8546,1,0,0,0,0,S0000,train
1255,1,0,0,0,0,S0000,train
4833,1,0,0,0,0,S0000,train
2383,1,0,0,0,0,S0000,train
5741,0,1,0,1,0,S1010,train
641,0,0,1,0,2,S0101,train
15241,0,0,1,0,0,S0100,train
15249,0,1,0,0,0,S1000,train
7404,1,0,0,0,0,S0000,train
5844,0,0,0,0,2,S0001,train
5206,0,1,0,0,0,S1000,train
3376,0,4,1,1,3,S1111,train
7540,1,0,0,0,0,S0000,train
6718,1,0,0,0,0,S0000,train
5805,1,0,0,0,0,S0000,train
7945,1,0,0,0,0,S0000,train
7225,1,0,0,0,0,S0000,train
9228,0,1,0,0,0,S1000,train
7069,1,0,0,0,0,S0000,train
6384,1,0,0,0,0,S0000,train
3199,1,0,0,0,0,S0000,train
3580,1,0,0,0,0,S0000,train
7901,1,0,0,0,0,S0000,train
7024,1,0,0,0,0,S0000,train
1734,1,0,0,0,0,S0000,train
553,0,0,2,0,0,S0100,train
9564,0,0,1,0,0,S0100,train
8963,1,0,0,0,0,S0000,train
7603,1,0,0,0,0,S0000,train
5564,0,0,1,0,0,S0100,train
2725,1,0,0,0,0,S0000,train
5077,0,1,0,0,0,S1000,train
9330,0,0,2,0,0,S0100,train
8268,1,0,0,0,0,S0000,train
2387,1,0,0,0,0,S0000,train
27,1,0,0,0,0,S0000,train
7366,1,0,0,0,0,S0000,train
637,1,0,0,0,0,S0000,train
66,0,0,1,0,2,S0101,train
9865,0,1,0,0,0,S1000,train
6295,1,0,0,0,0,S0000,train
1755,1,0,0,0,0,S0000,train
4366,0,0,1,1,0,S0110,train
8182,1,0,0,0,0,S0000,train
76,0,0,1,0,2,S0101,train
3306,1,0,0,0,0,S0000,train
7929,1,0,0,0,0,S0000,train
138,0,0,1,0,1,S0101,train
4973,1,0,0,0,0,S0000,train
7894,1,0,0,0,0,S0000,train
14521,1,0,0,0,0,S0000,train
502,1,0,0,0,0,S0000,train
5358,1,0,0,0,0,S0000,train
3132,0,0,0,0,1,S0001,train
1578,0,0,1,0,0,S0100,train
8898,1,0,0,0,0,S0000,train
3853,0,0,0,0,1,S0001,train
8192,0,0,0,0,2,S0001,train
1647,1,0,0,0,0,S0000,train
5655,1,0,0,0,0,S0000,train
5287,1,0,0,0,0,S0000,train
2211,1,0,0,0,0,S0000,train
7326,0,1,0,0,0,S1000,train
1346,1,0,0,0,0,S0000,train
1544,0,0,1,0,0,S0100,train
1986,1,0,0,0,0,S0000,train
107,0,0,0,0,1,S0001,train
845,1,0,0,0,0,S0000,train
7757,1,0,0,0,0,S0000,train
4465,0,0,0,0,2,S0001,train
6040,1,0,0,0,0,S0000,train
2154,1,0,0,0,0,S0000,train
5926,1,0,0,0,0,S0000,train
1796,1,0,0,0,0,S0000,train
9793,1,0,0,0,0,S0000,train
8371,1,0,0,0,0,S0000,train
15337,1,0,0,0,0,S0000,train
1979,1,0,0,0,0,S0000,train
5602,1,0,0,0,0,S0000,train
5460,1,0,0,0,0,S0000,train
9916,1,0,0,0,0,S0000,train
1030,0,1,3,0,4,S1101,train
655,0,0,2,0,0,S0100,train
4259,0,0,0,1,0,S0010,train
5383,0,0,1,0,0,S0100,train
3893,1,0,0,0,0,S0000,train
1017,0,1,0,0,6,S1001,train
3607,0,2,1,0,0,S1100,train
5965,0,0,1,0,0,S0100,train
9875,1,0,0,0,0,S0000,train
15283,1,0,0,0,0,S0000,train
6772,1,0,0,0,0,S0000,train
6033,1,0,0,0,0,S0000,train
15160,0,1,0,0,0,S1000,train
2108,0,0,1,0,0,S0100,train
5454,0,0,1,0,0,S0100,train
9451,1,0,0,0,0,S0000,train
2277,0,1,0,0,0,S1000,train
4975,1,0,0,0,0,S0000,train
585,1,0,0,0,0,S0000,train
8355,1,0,0,0,0,S0000,train
2470,0,1,1,0,1,S1101,train
1329,0,1,1,0,0,S1100,train
1786,1,0,0,0,0,S0000,train
5453,1,0,0,0,0,S0000,train
6954,1,0,0,0,0,S0000,train
1256,0,0,0,0,2,S0001,train
6430,0,0,0,1,0,S0010,train
3609,0,1,0,0,0,S1000,train
4077,0,0,0,0,5,S0001,train
7959,1,0,0,0,0,S0000,train
1179,1,0,0,0,0,S0000,train
9803,1,0,0,0,0,S0000,train
6423,0,0,0,1,0,S0010,train
1554,0,0,1,0,0,S0100,train
4280,0,1,2,0,0,S1100,train
7528,1,0,0,0,0,S0000,train
3712,0,1,0,0,0,S1000,train
1086,0,1,1,0,0,S1100,train
1152,1,0,0,0,0,S0000,train
14777,1,0,0,0,0,S0000,train
7698,1,0,0,0,0,S0000,train
5307,1,0,0,0,0,S0000,train
14910,0,1,1,0,0,S1100,train
8680,0,0,1,1,0,S0110,train
4689,0,1,1,0,0,S1100,train
260,1,0,0,0,0,S0000,train
9129,0,1,0,0,0,S1000,train
1785,1,0,0,0,0,S0000,train
8184,0,0,0,1,0,S0010,train
5308,1,0,0,0,0,S0000,train
3297,1,0,0,0,0,S0000,train
1837,1,0,0,0,0,S0000,train
9096,1,0,0,0,0,S0000,train
4799,0,0,1,0,0,S0100,train
2997,0,1,0,0,0,S1000,train
5290,1,0,0,0,0,S0000,train
8134,1,0,0,0,0,S0000,train
9116,0,1,1,1,0,S1110,train
15305,1,0,0,0,0,S0000,train
1230,0,0,1,1,1,S0111,train
1643,0,0,1,0,0,S0100,train
14948,0,0,1,0,0,S0100,train
2973,0,2,0,0,2,S1001,train
6893,1,0,0,0,0,S0000,train
8557,1,0,0,0,0,S0000,train
4699,1,0,0,0,0,S0000,train
6284,1,0,0,0,0,S0000,train
7286,1,0,0,0,0,S0000,train
14759,0,1,0,0,0,S1000,train
153,0,0,0,0,5,S0001,train
1850,1,0,0,0,0,S0000,train
8992,1,0,0,0,0,S0000,train
332,1,0,0,0,0,S0000,train
2666,0,0,1,0,0,S0100,train
1609,1,0,0,0,0,S0000,train
9036,0,0,2,0,0,S0100,train
9392,0,0,1,0,0,S0100,train
8724,1,0,0,0,0,S0000,train
7911,1,0,0,0,0,S0000,train
1234,0,0,0,0,3,S0001,train
6602,0,0,1,0,2,S0101,train
307,1,0,0,0,0,S0000,train
5924,1,0,0,0,0,S0000,train
1218,0,0,0,0,2,S0001,train
15463,1,0,0,0,0,S0000,train
8253,1,0,0,0,0,S0000,train
5330,1,0,0,0,0,S0000,train
2324,1,0,0,0,0,S0000,train
6869,0,1,0,0,0,S1000,train
5569,0,1,0,0,0,S1000,train
2112,1,0,0,0,0,S0000,train
8191,0,0,0,0,3,S0001,train
2279,1,0,0,0,0,S0000,train
5875,0,2,0,0,0,S1000,train
7107,0,1,1,0,0,S1100,train
5865,1,0,0,0,0,S0000,train
6269,1,0,0,0,0,S0000,train
124,1,0,0,0,0,S0000,train
7787,1,0,0,0,0,S0000,train
6135,1,0,0,0,0,S0000,train
2347,0,1,0,1,0,S1010,train
8723,1,0,0,0,0,S0000,train
6318,1,0,0,0,0,S0000,train
5466,0,0,1,0,0,S0100,train
7181,0,1,0,0,0,S1000,train
6773,0,1,0,0,0,S1000,train
6556,0,1,1,1,0,S1110,train
5606,1,0,0,0,0,S0000,train
7642,1,0,0,0,0,S0000,train
9791,1,0,0,0,0,S0000,train
2707,1,0,0,0,0,S0000,train
5746,1,0,0,0,0,S0000,train
15179,1,0,0,0,0,S0000,train
4232,1,0,0,0,0,S0000,train
14698,0,1,0,0,0,S1000,train
3905,1,0,0,0,0,S0000,train
8884,1,0,0,0,0,S0000,train
6723,1,0,0,0,0,S0000,train
6226,1,0,0,0,0,S0000,train
5323,1,0,0,0,0,S0000,train
8068,1,0,0,0,0,S0000,train
15295,1,0,0,0,0,S0000,train
6303,1,0,0,0,0,S0000,train
6118,1,0,0,0,0,S0000,train
6298,1,0,0,0,0,S0000,train
2521,0,1,0,0,2,S1001,train
3219,1,0,0,0,0,S0000,train
5860,1,0,0,0,0,S0000,train
6590,1,0,0,0,0,S0000,train
9436,0,0,1,0,0,S0100,train
814,0,0,1,0,0,S0100,train
9682,1,0,0,0,0,S0000,train
1939,1,0,0,0,0,S0000,train
6546,0,0,0,0,4,S0001,train
14763,1,0,0,0,0,S0000,train
14716,0,1,0,0,0,S1000,train
489,0,0,3,1,3,S0111,train
7736,1,0,0,0,0,S0000,train
1977,1,0,0,0,0,S0000,train
9653,1,0,0,0,0,S0000,train
7455,1,0,0,0,0,S0000,train
152,0,0,0,0,4,S0001,train
15324,1,0,0,0,0,S0000,train
7235,0,0,0,0,1,S0001,train
1229,0,0,0,0,3,S0001,train
628,0,1,1,0,2,S1101,train
6101,0,2,0,0,0,S1000,train
1138,0,2,1,0,0,S1100,train
7984,1,0,0,0,0,S0000,train
4329,0,1,2,0,0,S1100,train
491,0,0,2,1,3,S0111,train
6459,0,1,0,0,1,S1001,train
5279,0,0,1,0,0,S0100,train
2523,0,0,0,0,1,S0001,train
7358,1,0,0,0,0,S0000,train
9914,1,0,0,0,0,S0000,train
7701,1,0,0,0,0,S0000,train
2710,1,0,0,0,0,S0000,train
5573,0,0,1,0,0,S0100,train
7774,1,0,0,0,0,S0000,train
14609,1,0,0,0,0,S0000,train
6687,1,0,0,0,0,S0000,train
1277,1,0,0,0,0,S0000,train
1793,1,0,0,0,0,S0000,train
308,1,0,0,0,0,S0000,train
523,1,0,0,0,0,S0000,train
4418,0,0,0,1,0,S0010,train
4064,0,0,0,1,0,S0010,train
9708,0,0,1,0,0,S0100,train
1340,1,0,0,0,0,S0000,train
9098,1,0,0,0,0,S0000,train
5178,1,0,0,0,0,S0000,train
7208,0,0,0,0,1,S0001,train
7322,0,1,0,0,0,S1000,train
3961,1,0,0,0,0,S0000,train
8621,0,0,1,0,0,S0100,train
1167,0,0,2,0,0,S0100,train
9186,1,0,0,0,0,S0000,train
3113,0,0,0,0,1,S0001,train
1571,1,0,0,0,0,S0000,train
4952,0,1,0,1,0,S1010,train
3594,1,0,0,0,0,S0000,train
1610,0,0,1,0,0,S0100,train
14690,1,0,0,0,0,S0000,train
8367,1,0,0,0,0,S0000,train
8828,1,0,0,0,0,S0000,train
9845,0,1,0,0,0,S1000,train
8537,1,0,0,0,0,S0000,train
9569,0,0,2,0,0,S0100,train
6691,1,0,0,0,0,S0000,train
8037,0,3,0,0,0,S1000,train
7720,0,0,1,0,1,S0101,train
7266,1,0,0,0,0,S0000,train
8735,1,0,0,0,0,S0000,train
5911,1,0,0,0,0,S0000,train
15148,0,1,0,0,0,S1000,train
8360,1,0,0,0,0,S0000,train
4231,0,1,0,0,0,S1000,train
8975,1,0,0,0,0,S0000,train
1261,0,0,0,0,1,S0001,train
1168,0,0,1,1,0,S0110,train
2980,0,1,0,0,0,S1000,train
2458,0,0,1,0,0,S0100,train
718,0,2,2,0,0,S1100,train
7954,1,0,0,0,0,S0000,train
8615,0,1,1,0,0,S1100,train
744,0,1,1,0,0,S1100,train
840,0,0,1,0,0,S0100,train
8604,1,0,0,0,0,S0000,train
6870,0,2,0,0,0,S1000,train
992,0,0,1,0,0,S0100,train
6001,0,0,0,0,1,S0001,train
9405,0,0,1,1,0,S0110,train
15216,0,1,0,0,0,S1000,train
14795,0,4,1,0,0,S1100,train
15493,0,1,1,0,0,S1100,train
8956,1,0,0,0,0,S0000,train
3880,0,1,0,0,0,S1000,train
9379,0,1,1,1,0,S1110,train
6032,1,0,0,0,0,S0000,train
4835,1,0,0,0,0,S0000,train
2101,0,0,1,0,0,S0100,train
3195,1,0,0,0,0,S0000,train
9548,0,0,2,0,0,S0100,train
4126,1,0,0,0,0,S0000,train
9065,1,0,0,0,0,S0000,train
2809,0,1,0,0,0,S1000,train
3960,1,0,0,0,0,S0000,train
7793,1,0,0,0,0,S0000,train
9327,0,0,2,0,0,S0100,train
8345,1,0,0,0,0,S0000,train
4106,1,0,0,0,0,S0000,train
15096,0,1,0,0,0,S1000,train
15010,1,0,0,0,0,S0000,train
6100,0,0,2,0,0,S0100,train
3650,1,0,0,0,0,S0000,train
8876,0,1,0,0,0,S1000,train
3581,1,0,0,0,0,S0000,train
9602,1,0,0,0,0,S0000,train
416,1,0,0,0,0,S0000,train
4971,1,0,0,0,0,S0000,train
7052,1,0,0,0,0,S0000,train
15357,1,0,0,0,0,S0000,train
3585,0,1,0,0,0,S1000,train
7799,1,0,0,0,0,S0000,train
3633,0,0,1,0,0,S0100,train
6491,0,1,0,0,0,S1000,train
15465,0,1,0,0,0,S1000,train
4543,1,0,0,0,0,S0000,train
3430,0,0,1,1,1,S0111,train
410,0,1,1,0,0,S1100,train
6104,1,0,0,0,0,S0000,train
4560,0,0,0,1,0,S0010,train
9216,0,2,1,0,0,S1100,train
5191,0,0,1,0,0,S0100,train
7231,0,1,0,0,0,S1000,train
4550,1,0,0,0,0,S0000,train
470,0,0,1,1,4,S0111,train
3424,1,0,0,0,0,S0000,train
7364,1,0,0,0,0,S0000,train
3969,1,0,0,0,0,S0000,train
1904,1,0,0,0,0,S0000,train
220,1,0,0,0,0,S0000,train
14841,1,0,0,0,0,S0000,train
3154,1,0,0,0,0,S0000,train
2217,0,0,0,0,1,S0001,train
2840,0,1,0,0,0,S1000,train
1827,1,0,0,0,0,S0000,train
203,0,0,0,0,3,S0001,train
443,0,0,2,0,0,S0100,train
2928,1,0,0,0,0,S0000,train
2378,1,0,0,0,0,S0000,train
201,1,0,0,0,0,S0000,train
2963,1,0,0,0,0,S0000,train
971,1,0,0,0,0,S0000,train
1726,1,0,0,0,0,S0000,train
14852,1,0,0,0,0,S0000,train
6448,0,0,0,1,0,S0010,train
